try_id,cand_id,sigma,g_n,i,delta,kappa_min,kappa_max,r_star,d_star,omega_star,rF,psi,phi2,lambda_star,f_star,Z_star,phi1_fixed,e_implied,stable,RH_ok,has_complex,hopf_val,ok,reason,n_roots,rF_root_med,rF_root_p25,rF_root_p75,has_hopf
504,6,2.5,0.07,0.03,0.06,0.02,0.45,0.12973326797683704,0.00952614368439154,0.6753810457473757,0.1075,10,3,0.5553553313502388,2.314787742864168,0.9305074863712102,3.028850568505004,0.9348504969366079,FALSE,FALSE,FALSE,7.67675501051047,TRUE,ok,3,0.104846,0.085032,0.1391605,TRUE
504,6,2.5,0.07,0.03,0.06,0.02,0.45,0.12973326797683704,0.00952614368439154,0.6753810457473757,0.06999999999999999,15,0.5,0.7101266065033779,4.540260255776517,0.9999999986160044,0.5713266861392186,0.9451685216335531,TRUE,TRUE,TRUE,2.7888814027863564e-4,TRUE,ok,4,0.131184,0.10707975,0.15915374999999998,TRUE
504,6,2.5,0.07,0.03,0.06,0.02,0.45,0.12973326797683704,0.00952614368439154,0.6753810457473757,0.1075,20,2,0.6093701293392981,2.891139385180376,0.9992579297009929,2.156772144977003,0.9451697826075744,FALSE,FALSE,TRUE,-0.14597736823114393,TRUE,ok,4,0.133953,0.11134325,0.16018274999999998,TRUE
504,6,2.5,0.07,0.03,0.06,0.02,0.45,0.12973326797683704,0.00952614368439154,0.6753810457473757,0.095,5,3,0.5433077927350514,2.2048327500460445,0.8474670278544465,2.7289991798345,0.946281370344695,FALSE,FALSE,FALSE,23.994181494506392,TRUE,ok,1,0.083751,0.083751,0.083751,TRUE
504,6,2.5,0.07,0.03,0.06,0.02,0.45,0.12973326797683704,0.00952614368439154,0.6753810457473757,0.08249999999999999,20,3,0.7200410742989874,4.7666830009057755,0.9999999997738163,3.257129173725844,0.9333372541206217,TRUE,TRUE,TRUE,0.0015700058927369878,TRUE,ok,4,0.1349175,0.11113625,0.16253575,TRUE
504,6,2.5,0.07,0.03,0.06,0.02,0.45,0.12973326797683704,0.00952614368439154,0.6753810457473757,0.045,15,2,0.7809137156371934,6.606039692287071,1,2.186009524459951,0.9332072789133788,TRUE,TRUE,TRUE,0.0010536708207178058,TRUE,ok,3,0.112239,0.099655,0.1351165,TRUE
504,6,2.5,0.07,0.03,0.06,0.02,0.45,0.12973326797683704,0.00952614368439154,0.6753810457473757,0.12,15,1,0.5364350579552162,2.1446670855681904,0.774438575536133,0.8600493804551661,0.9469672254226911,FALSE,FALSE,FALSE,20.302958563852766,TRUE,ok,4,0.1330755,0.10647975000000001,0.16382075,TRUE
504,6,2.5,0.07,0.03,0.06,0.02,0.45,0.12973326797683704,0.00952614368439154,0.6753810457473757,0.02,10,1.5,0.7497599965864213,5.552887127134718,0.9999999999995803,1.6261763062793764,0.9470067876728732,TRUE,TRUE,TRUE,7.954181086782496e-4,TRUE,ok,3,0.104957,0.0863655,0.13604149999999998,TRUE
504,6,2.5,0.07,0.03,0.06,0.02,0.45,0.12973326797683704,0.00952614368439154,0.6753810457473757,0.045,20,1,0.8448367152071128,10.091067992104884,1,1.114771774597466,0.9329263834075228,TRUE,TRUE,TRUE,5.371655164443691e-4,TRUE,ok,4,0.13237749999999998,0.11172425,0.1563455,TRUE
504,6,2.5,0.07,0.03,0.06,0.02,0.45,0.12973326797683704,0.00952614368439154,0.6753810457473757,0.08249999999999999,10,0.5,0.6159357215946555,2.9722462960748413,0.9996120241913653,0.5699137218762189,0.9471714601265989,FALSE,TRUE,TRUE,-0.0032235143393738895,TRUE,ok,3,0.105443,0.088681,0.131536,TRUE
504,6,2.5,0.07,0.03,0.06,0.02,0.45,0.12973326797683704,0.00952614368439154,0.6753810457473757,0.12,20,2.5,0.5485132374012405,2.251621617147056,0.8898472800684483,2.388761746394448,0.9480301681778405,FALSE,FALSE,FALSE,57.36200600783784,TRUE,ok,4,0.134482,0.11121900000000001,0.16147125,TRUE
504,6,2.5,0.07,0.03,0.06,0.02,0.45,0.12973326797683704,0.00952614368439154,0.6753810457473757,0.045,5,3,0.604360239081273,2.8310612906046515,0.998800558965452,3.202069090469741,0.9482623863218761,FALSE,FALSE,TRUE,-0.23802096356921804,TRUE,ok,1,0.083751,0.083751,0.083751,TRUE
504,6,2.5,0.07,0.03,0.06,0.02,0.45,0.12973326797683704,0.00952614368439154,0.6753810457473757,0.06999999999999999,5,2,0.5741164601884733,2.4984028199857526,0.9831005729695479,2.1532304231077437,0.9317168865947745,FALSE,FALSE,FALSE,-0.937541247593754,TRUE,ok,2,0.0450385,0.02562375,0.06445325,TRUE
504,6,2.5,0.07,0.03,0.06,0.02,0.45,0.12973326797683704,0.00952614368439154,0.6753810457473757,0.02,20,1.5,0.8997694344969538,16.637358442664556,1,1.6234685935778546,0.9485862591318114,TRUE,TRUE,TRUE,7.954181685810927e-4,TRUE,ok,4,0.1332565,0.1114865,0.1585135,TRUE
504,6,2.5,0.07,0.03,0.06,0.02,0.45,0.12973326797683704,0.00952614368439154,0.6753810457473757,0.02,5,2.5,0.6338261163540191,3.208012721986034,0.9999411412343227,2.6754114271607254,0.94933169055842,FALSE,TRUE,TRUE,-0.008208502480111311,TRUE,ok,1,0.083798,0.083798,0.083798,TRUE
504,6,2.5,0.07,0.03,0.06,0.02,0.45,0.12973326797683704,0.00952614368439154,0.6753810457473757,0.095,20,2.5,0.6670039543639891,3.7122964537585723,0.9999989582221378,2.729300207551569,0.9306405314181079,TRUE,TRUE,TRUE,8.862798102531599e-4,TRUE,ok,4,0.134482,0.11121900000000001,0.16147125,TRUE
504,6,2.5,0.07,0.03,0.06,0.02,0.45,0.12973326797683704,0.00952614368439154,0.6753810457473757,0.08249999999999999,20,1,0.7200410742989874,4.7666830009057755,0.9999999997738163,1.0952393519692123,0.9495641276072878,TRUE,TRUE,TRUE,5.371458869861505e-4,TRUE,ok,4,0.13237749999999998,0.11172425,0.1563455,TRUE
516,7,2.5,0.07,0.035,0.06,0.02,0.45,0.12973326797683704,0.00952614368439154,0.6753334150289537,0.045,10,0.5,0.7000073120191243,4.324592842919641,0.99999999222966,0.5746186110656709,0.9397537526906093,TRUE,TRUE,TRUE,3.2527226449164705e-4,TRUE,ok,3,0.105443,0.08899699999999999,0.13153399999999998,TRUE
516,7,2.5,0.07,0.035,0.06,0.02,0.45,0.12973326797683704,0.00952614368439154,0.6753334150289537,0.06999999999999999,5,1.5,0.5741164601884733,2.4984028199857526,0.9831005729695479,1.6123746911995114,0.9393913633855858,FALSE,FALSE,FALSE,-0.534209067412914,TRUE,ok,3,0.083988,0.0467675,0.141214,TRUE
516,7,2.5,0.07,0.035,0.06,0.02,0.45,0.12973326797683704,0.00952614368439154,0.6753334150289537,0.08249999999999999,5,2.5,0.5587686888316964,2.34703224526464,0.9454460708977006,2.5594360583228992,0.9391190568828857,FALSE,FALSE,FALSE,-0.6028469999348569,TRUE,ok,2,0.044749,0.0252245,0.0642735,TRUE
516,7,2.5,0.07,0.035,0.06,0.02,0.45,0.12973326797683704,0.00952614368439154,0.6753334150289537,0.12,5,1.5,0.5121641842485012,1.9457580726327097,0.411510083204825,0.6999261186458171,0.9390492900577593,FALSE,FALSE,FALSE,24.884240946574575,TRUE,ok,3,0.083988,0.0467675,0.141214,TRUE
516,7,2.5,0.07,0.035,0.06,0.02,0.45,0.12973326797683704,0.00952614368439154,0.6753334150289537,0.045,15,3,0.7809137156371934,6.606039692287071,1,3.2390909282024953,0.9385349369265842,TRUE,TRUE,TRUE,0.0018317429544771058,TRUE,ok,3,0.112195,0.09935150000000001,0.136349,TRUE
516,7,2.5,0.07,0.035,0.06,0.02,0.45,0.12973326797683704,0.00952614368439154,0.6753334150289537,0.1075,10,3,0.5553553313502388,2.314787742864168,0.9305074863712102,3.006675312179141,0.9417453383290111,FALSE,FALSE,FALSE,7.675530615002239,TRUE,ok,3,0.104846,0.085315,0.1391585,TRUE
516,7,2.5,0.07,0.035,0.06,0.02,0.45,0.12973326797683704,0.00952614368439154,0.6753334150289537,0.12,10,0.5,0.5243139777947884,2.0427930132184158,0.6031370047689298,0.3641079107765108,0.9380969000536752,FALSE,FALSE,FALSE,5.521554770441714,TRUE,ok,3,0.105443,0.08899699999999999,0.13153399999999998,TRUE
516,7,2.5,0.07,0.035,0.06,0.02,0.45,0.12973326797683704,0.00952614368439154,0.6753334150289537,0.0325,10,0.5,0.7255842061040096,4.900405690098263,0.9999999999224001,0.5732727630529553,0.9419599791998462,TRUE,TRUE,TRUE,3.253742263072592e-4,TRUE,ok,3,0.105443,0.08899699999999999,0.13153399999999998,TRUE
516,7,2.5,0.07,0.035,0.06,0.02,0.45,0.12973326797683704,0.00952614368439154,0.6753334150289537,0.095,20,2,0.6670039543639891,3.7122964537585723,0.9999989582221378,2.175285883503966,0.9378068105504516,TRUE,TRUE,TRUE,9.552718339065416e-4,TRUE,ok,4,0.133952,0.11141075,0.159856,TRUE
516,7,2.5,0.07,0.035,0.06,0.02,0.45,0.12973326797683704,0.00952614368439154,0.6753334150289537,0.02,10,2.5,0.7497599965864213,5.552887127134718,0.9999999999995803,2.7084947791881864,0.9377902514400497,TRUE,TRUE,TRUE,0.0015304692783216223,TRUE,ok,3,0.104868,0.085674,0.1383265,TRUE
516,7,2.5,0.07,0.035,0.06,0.02,0.45,0.12973326797683704,0.00952614368439154,0.6753334150289537,0.0325,15,1.5,0.8113029964002764,7.968404905712333,1,1.6432363309431823,0.9371749948566882,TRUE,TRUE,TRUE,9.279224177285265e-4,TRUE,ok,4,0.1342475,0.10625475,0.16629025,TRUE
516,7,2.5,0.07,0.035,0.06,0.02,0.45,0.12973326797683704,0.00952614368439154,0.6753334150289537,0.08249999999999999,5,0.5,0.5587686888316964,2.34703224526464,0.9454460708977006,0.5472907105227933,0.9368385495874348,FALSE,FALSE,FALSE,-0.04634353942960489,TRUE,ok,3,0.084928,0.0514675,0.1324315,TRUE
516,7,2.5,0.07,0.035,0.06,0.02,0.45,0.12973326797683704,0.00952614368439154,0.6753334150289537,0.05749999999999999,10,2,0.6731204820833798,3.8164397888160932,0.9999995471604247,2.1627902544336397,0.9432255810007127,TRUE,TRUE,TRUE,0.001150953967349419,TRUE,ok,3,0.104901,0.086095,0.1373085,TRUE
516,7,2.5,0.07,0.035,0.06,0.02,0.45,0.12973326797683704,0.00952614368439154,0.6753334150289537,0.08249999999999999,10,2,0.6159357215946555,2.9722462960748413,0.9996120241913653,2.1773008564254273,0.9365834961965782,FALSE,FALSE,TRUE,-0.05037558590893866,TRUE,ok,3,0.104901,0.086095,0.1373085,TRUE
516,7,2.5,0.07,0.035,0.06,0.02,0.45,0.12973326797683704,0.00952614368439154,0.6753334150289537,0.095,10,2,0.5859706116197775,2.622998150004583,0.9936956703485436,2.148314945260063,0.9437123477496743,FALSE,FALSE,TRUE,-0.6224236687349106,TRUE,ok,3,0.104901,0.086095,0.1373085,TRUE
516,7,2.5,0.07,0.035,0.06,0.02,0.45,0.12973326797683704,0.00952614368439154,0.6753334150289537,0.045,20,1.5,0.8448367152071128,10.091067992104884,1,1.631783294049092,0.9437527676721449,TRUE,TRUE,TRUE,9.279224177285265e-4,TRUE,ok,4,0.1332555,0.11156025,0.158202,TRUE
516,7,2.5,0.07,0.035,0.06,0.02,0.45,0.12973326797683704,0.00952614368439154,0.6753334150289537,0.12,10,1.5,0.5243139777947884,2.0427930132184158,0.6031370047689298,1.0092645693803206,0.9360335593009427,FALSE,FALSE,FALSE,50.63813214911143,TRUE,ok,3,0.104957,0.08666299999999999,0.13603949999999998,TRUE
516,7,2.5,0.07,0.035,0.06,0.02,0.45,0.12973326797683704,0.00952614368439154,0.6753334150289537,0.045,15,1.5,0.7809137156371934,6.606039692287071,1,1.6312646191101523,0.944052842168589,TRUE,TRUE,TRUE,9.279224177285265e-4,TRUE,ok,4,0.1342475,0.10625475,0.16629025,TRUE
516,7,2.5,0.07,0.035,0.06,0.02,0.45,0.12973326797683704,0.00952614368439154,0.6753334150289537,0.06999999999999999,5,0.5,0.5741164601884733,2.4984028199857526,0.9831005729695479,0.5679810433415696,0.9358592029014478,FALSE,FALSE,TRUE,-0.06555295118997344,TRUE,ok,3,0.084928,0.0514675,0.1324315,TRUE
516,7,2.5,0.07,0.035,0.06,0.02,0.45,0.12973326797683704,0.00952614368439154,0.6753334150289537,0.02,10,3,0.7497599965864213,5.552887127134718,0.9999999999995803,3.2495490282075483,0.9355144278821992,TRUE,TRUE,TRUE,0.0018317427193437208,TRUE,ok,3,0.104846,0.085315,0.1391585,TRUE
516,7,2.5,0.07,0.035,0.06,0.02,0.45,0.12973326797683704,0.00952614368439154,0.6753334150289537,0.05749999999999999,10,3,0.6731204820833798,3.8164397888160932,0.9999995471604247,3.249784534610808,0.9354462146966128,TRUE,TRUE,TRUE,0.0016573559608710695,TRUE,ok,3,0.104846,0.085315,0.1391585,TRUE
516,7,2.5,0.07,0.035,0.06,0.02,0.45,0.12973326797683704,0.00952614368439154,0.6753334150289537,0.02,15,2.5,0.8383495730379544,9.61173103690475,1,2.7189314365386967,0.9341905300979259,TRUE,TRUE,TRUE,0.0015304694422275944,TRUE,ok,3,0.112212,0.0995585,0.135789,TRUE
516,7,2.5,0.07,0.035,0.06,0.02,0.45,0.12973326797683704,0.00952614368439154,0.6753334150289537,0.095,20,1.5,0.6670039543639891,3.7122964537585723,0.9999989582221378,1.648873201524839,0.9339702021411062,TRUE,TRUE,TRUE,7.723941447255293e-4,TRUE,ok,4,0.1332555,0.11156025,0.158202,TRUE
516,7,2.5,0.07,0.035,0.06,0.02,0.45,0.12973326797683704,0.00952614368439154,0.6753334150289537,0.12,15,3,0.5364350579552162,2.1446670855681904,0.774438575536133,2.533651475585066,0.9327706471793509,FALSE,FALSE,FALSE,184.54412649206975,TRUE,ok,3,0.112195,0.09935150000000001,0.136349,TRUE
516,7,2.5,0.07,0.035,0.06,0.02,0.45,0.12973326797683704,0.00952614368439154,0.6753334150289537,0.02,20,2.5,0.8997694344969538,16.637358442664556,1,2.7239193334011365,0.9324798898609485,TRUE,TRUE,TRUE,0.0015304694422275875,TRUE,ok,4,0.13448100000000002,0.111294,0.16113275,TRUE
516,7,2.5,0.07,0.035,0.06,0.02,0.45,0.12973326797683704,0.00952614368439154,0.6753334150289537,0.1075,15,1,0.5826104978681631,2.5869623135498863,0.991606823755864,1.0880818554898726,0.9480967066502707,FALSE,FALSE,TRUE,-0.23718397916467138,TRUE,ok,4,0.13307449999999998,0.10657775000000001,0.1634335,TRUE
516,7,2.5,0.07,0.035,0.06,0.02,0.45,0.12973326797683704,0.00952614368439154,0.6753334150289537,0.0325,5,0.5,0.6192029050692862,3.0136490567054945,0.999721385166984,0.5793656827881932,0.9318133755962491,FALSE,TRUE,TRUE,-0.0015147647987753098,TRUE,ok,3,0.084928,0.0514675,0.1324315,TRUE
516,7,2.5,0.07,0.035,0.06,0.02,0.45,0.12973326797683704,0.00952614368439154,0.6753334150289537,0.095,10,1,0.5859706116197775,2.622998150004583,0.9936956703485436,1.1097143861930818,0.9314970439327876,FALSE,FALSE,TRUE,-0.16056292874652847,TRUE,ok,3,0.105071,0.087476,0.1342855,TRUE
516,7,2.5,0.07,0.035,0.06,0.02,0.45,0.12973326797683704,0.00952614368439154,0.6753334150289537,0.06999999999999999,15,2.5,0.7101266065033779,4.540260255776517,0.9999999986160044,2.6763896708376707,0.9490396799151555,TRUE,TRUE,TRUE,0.0015299026877507033,TRUE,ok,3,0.112212,0.0995585,0.135789,TRUE
516,7,2.5,0.07,0.035,0.06,0.02,0.45,0.12973326797683704,0.00952614368439154,0.6753334150289537,0.12,20,2.5,0.5485132374012405,2.251621617147056,0.8898472800684483,2.3859469698742033,0.9491485891199503,FALSE,FALSE,FALSE,57.35338198027056,TRUE,ok,4,0.13448100000000002,0.111294,0.16113275,TRUE
528,8,2.5,0.07,0.04,0.06,0.02,0.45,0.129733267976837,0.00952614368439154,0.6752857843105318,0.05749999999999999,15,1.5,0.7471555690383841,5.47659926076147,0.9999999999992273,1.6388914798386398,0.9396595314233158,TRUE,TRUE,TRUE,0.0010604078286642511,TRUE,ok,4,0.1342465,0.106347,0.16594799999999998,TRUE
528,8,2.5,0.07,0.04,0.06,0.02,0.45,0.129733267976837,0.00952614368439154,0.6752857843105318,0.1075,15,3,0.582610497868163,2.586962313549885,0.9916068237558637,3.205535016348586,0.9405046133926696,FALSE,FALSE,FALSE,-2.031916660743519,TRUE,ok,3,0.112195,0.0994945,0.1363475,TRUE
528,8,2.5,0.07,0.04,0.06,0.02,0.45,0.129733267976837,0.00952614368439154,0.6752857843105318,0.095,15,3,0.6273813408319064,3.1204721967159554,0.999881441647044,3.236969556589611,0.9390401336191817,FALSE,TRUE,TRUE,-0.04554752483785212,TRUE,ok,3,0.112195,0.0994945,0.1363475,TRUE
528,8,2.5,0.07,0.04,0.06,0.02,0.45,0.129733267976837,0.00952614368439154,0.6752857843105318,0.08249999999999999,5,0.5,0.5587686888316964,2.3470322452646397,0.9454460708977004,0.5446273639798165,0.9414198943332039,FALSE,FALSE,FALSE,-0.04633082963502957,TRUE,ok,3,0.084928,0.0520055,0.132428,TRUE
528,8,2.5,0.07,0.04,0.06,0.02,0.45,0.129733267976837,0.00952614368439154,0.6752857843105318,0.095,20,1.5,0.667003954363989,3.71229645375857,0.9999989582221378,1.6411349256988617,0.9383740564033229,TRUE,TRUE,TRUE,9.048939388251187e-4,TRUE,ok,4,0.133255,0.111634,0.15793775,TRUE
528,8,2.5,0.07,0.04,0.06,0.02,0.45,0.129733267976837,0.00952614368439154,0.6752857843105318,0.1075,20,2.5,0.6093701293392979,2.8911393851803733,0.9992579297009929,2.695415435312316,0.9416525523303568,FALSE,FALSE,TRUE,-0.22660018428883438,TRUE,ok,4,0.13448,0.11136525,0.1608475,TRUE
528,8,2.5,0.07,0.04,0.06,0.02,0.45,0.129733267976837,0.00952614368439154,0.6752857843105318,0.095,10,2.5,0.5859706116197775,2.6229981500045825,0.9936956703485436,2.691901518730447,0.9377160190696125,FALSE,FALSE,TRUE,-0.9660130604127869,TRUE,ok,3,0.104868,0.085908,0.138324,TRUE
528,8,2.5,0.07,0.04,0.06,0.02,0.45,0.129733267976837,0.00952614368439154,0.6752857843105318,0.1075,10,3,0.5553553313502388,2.3147877428641674,0.93050748637121,3.00225990281906,0.9431303587190732,FALSE,FALSE,FALSE,7.67430631547691,TRUE,ok,3,0.104846,0.08556549999999999,0.139157,TRUE
528,8,2.5,0.07,0.04,0.06,0.02,0.45,0.129733267976837,0.00952614368439154,0.6752857843105318,0.095,20,1,0.667003954363989,3.71229645375857,0.9999989582221378,1.1107632759725676,0.9362921701849842,TRUE,TRUE,TRUE,6.457154861840876e-4,TRUE,ok,4,0.132375,0.111856,0.15579874999999999,TRUE
528,8,2.5,0.07,0.04,0.06,0.02,0.45,0.129733267976837,0.00952614368439154,0.6752857843105318,0.045,15,0.5,0.7809137156371933,6.606039692287066,1,0.5718366083223373,0.9443256904874628,TRUE,TRUE,TRUE,3.7183136544768555e-4,TRUE,ok,4,0.131181,0.107263,0.15849749999999999,TRUE
528,8,2.5,0.07,0.04,0.06,0.02,0.45,0.129733267976837,0.00952614368439154,0.6752857843105318,0.12,5,3,0.5121641842485012,1.9457580726327095,0.4115100832048246,1.348581926408224,0.945089226435818,FALSE,FALSE,FALSE,100.18041504890772,TRUE,ok,2,0.0445455,0.02494275,0.06414825,TRUE
528,8,2.5,0.07,0.04,0.06,0.02,0.45,0.129733267976837,0.00952614368439154,0.6752857843105318,0.0325,5,1,0.6192029050692862,3.0136490567054945,0.999721385166984,1.100130241783336,0.945089359130399,FALSE,TRUE,TRUE,-0.006255966912429193,TRUE,ok,3,0.084234,0.0489645,0.137839,TRUE
528,8,2.5,0.07,0.04,0.06,0.02,0.45,0.129733267976837,0.00952614368439154,0.6752857843105318,0.06999999999999999,20,1.5,0.7675744214939847,6.120542126456408,0.9999999999999956,1.629137537442148,0.9452854437433771,TRUE,TRUE,TRUE,0.0010604079670356419,TRUE,ok,4,0.133255,0.111634,0.15793775,TRUE
528,8,2.5,0.07,0.04,0.06,0.02,0.45,0.129733267976837,0.00952614368439154,0.6752857843105318,0.08249999999999999,20,0.5,0.7200410742989873,4.766683000905771,0.9999999997738163,0.5786655136616901,0.9331815826899489,TRUE,TRUE,TRUE,3.718261900887386e-4,TRUE,ok,4,0.1309455,0.11233900000000001,0.15227249999999998,TRUE
528,8,2.5,0.07,0.04,0.06,0.02,0.45,0.129733267976837,0.00952614368439154,0.6752857843105318,0.02,15,1.5,0.8383495730379544,9.61173103690475,1,1.6263551410986112,0.9469026543364459,TRUE,TRUE,TRUE,0.0010604079681285662,TRUE,ok,4,0.1342465,0.106347,0.16594799999999998,TRUE
528,8,2.5,0.07,0.04,0.06,0.02,0.45,0.129733267976837,0.00952614368439154,0.6752857843105318,0.02,10,2.5,0.7497599965864212,5.5528871271347136,0.9999999999995803,2.6808460340136664,0.9474620950894946,TRUE,TRUE,TRUE,0.0017489844069216859,TRUE,ok,3,0.104868,0.085908,0.138324,TRUE
528,8,2.5,0.07,0.04,0.06,0.02,0.45,0.129733267976837,0.00952614368439154,0.6752857843105318,0.0325,5,0.5,0.6192029050692862,3.0136490567054945,0.999721385166984,0.5789269394939766,0.9325195560174981,FALSE,TRUE,TRUE,-0.0014683207260755837,TRUE,ok,3,0.084928,0.0520055,0.132428,TRUE
528,8,2.5,0.07,0.04,0.06,0.02,0.45,0.129733267976837,0.00952614368439154,0.6752857843105318,0.095,15,2,0.6273813408319064,3.1204721967159554,0.999881441647044,2.1877852386562155,0.9323414598715154,FALSE,TRUE,TRUE,-0.019971333064061424,TRUE,ok,4,0.135114,0.10612650000000001,0.16803275,TRUE
528,8,2.5,0.07,0.04,0.06,0.02,0.45,0.129733267976837,0.00952614368439154,0.6752857843105318,0.12,20,0.5,0.5485132374012404,2.2516216171470544,0.8898472800684468,0.5201347277034074,0.9323039093646864,FALSE,FALSE,FALSE,2.2055931607257704,TRUE,ok,4,0.1309455,0.11233900000000001,0.15227249999999998,TRUE
528,8,2.5,0.07,0.04,0.06,0.02,0.45,0.129733267976837,0.00952614368439154,0.6752857843105318,0.05749999999999999,20,0.5,0.8091760696193296,7.8589316542780585,1,0.5697837961604819,0.9477278989659208,TRUE,TRUE,TRUE,3.718313654476838e-4,TRUE,ok,4,0.1309455,0.11233900000000001,0.15227249999999998,TRUE
528,8,2.5,0.07,0.04,0.06,0.02,0.45,0.129733267976837,0.00952614368439154,0.6752857843105318,0.12,15,1,0.5364350579552161,2.1446670855681895,0.7744385755361318,0.8738277331925929,0.9320356228115141,FALSE,FALSE,FALSE,20.296553548131836,TRUE,ok,4,0.133073,0.10667050000000002,0.1631075,TRUE
528,8,2.5,0.07,0.04,0.06,0.02,0.45,0.129733267976837,0.00952614368439154,0.6752857843105318,0.08249999999999999,10,2,0.6159357215946554,2.972246296074839,0.9996120241913653,2.1885749307228255,0.9317588444226726,FALSE,FALSE,TRUE,-0.050194830696376785,TRUE,ok,3,0.104901,0.08634249999999999,0.13730599999999998,TRUE
528,8,2.5,0.07,0.04,0.06,0.02,0.45,0.129733267976837,0.00952614368439154,0.6752857843105318,0.095,20,2.5,0.667003954363989,3.71229645375857,0.9999989582221378,2.6784681936493144,0.9483022428930513,TRUE,TRUE,TRUE,0.0013234353273123903,TRUE,ok,4,0.13448,0.11136525,0.1608475,TRUE
528,8,2.5,0.07,0.04,0.06,0.02,0.45,0.129733267976837,0.00952614368439154,0.6752857843105318,0.12,20,2,0.5485132374012404,2.2516216171470544,0.8898472800684468,1.9532583180582153,0.9316200234825567,FALSE,FALSE,FALSE,36.612431794021596,TRUE,ok,4,0.13395100000000001,0.111466,0.1595785,TRUE
528,8,2.5,0.07,0.04,0.06,0.02,0.45,0.129733267976837,0.00952614368439154,0.6752857843105318,0.1075,20,2,0.6093701293392979,2.8911393851803733,0.9992579297009929,2.149057819438167,0.9485625937858292,FALSE,FALSE,TRUE,-0.14559636292728068,TRUE,ok,4,0.13395100000000001,0.111466,0.1595785,TRUE
528,8,2.5,0.07,0.04,0.06,0.02,0.45,0.129733267976837,0.00952614368439154,0.6752857843105318,0.08249999999999999,15,1,0.6700694132326793,3.764007956155923,0.9999993111714858,1.117019053781405,0.9310488551209695,TRUE,TRUE,TRUE,6.774332175906277e-4,TRUE,ok,4,0.133073,0.10667050000000002,0.1631075,TRUE
528,8,2.5,0.07,0.04,0.06,0.02,0.45,0.129733267976837,0.00952614368439154,0.6752857843105318,0.0325,20,1,0.8748637875805725,12.957187783386786,1,1.1180067324545235,0.9302269564305181,TRUE,TRUE,TRUE,7.161196667881294e-4,TRUE,ok,4,0.132375,0.111856,0.15579874999999999,TRUE
528,8,2.5,0.07,0.04,0.06,0.02,0.45,0.129733267976837,0.00952614368439154,0.6752857843105318,0.06999999999999999,10,3,0.6450458285765892,3.3679962925308096,0.9999836322211118,3.2682559776585554,0.930144675767171,FALSE,TRUE,TRUE,-0.0034657697539987944,TRUE,ok,3,0.104846,0.08556549999999999,0.139157,TRUE
528,8,2.5,0.07,0.04,0.06,0.02,0.45,0.129733267976837,0.00952614368439154,0.6752857843105318,0.02,20,3,0.8997694344969536,16.637358442664514,1,3.200085153779946,0.9499747206442762,TRUE,TRUE,TRUE,0.002093272872149936,TRUE,ok,4,0.134915,0.11126150000000001,0.161901,TRUE
528,8,2.5,0.07,0.04,0.06,0.02,0.45,0.129733267976837,0.00952614368439154,0.6752857843105318,0.02,10,1,0.7497599965864212,5.5528871271347136,0.9999999999995803,1.0936842957511546,0.9509142666122831,TRUE,TRUE,TRUE,7.161196396738151e-4,TRUE,ok,3,0.105071,0.0877445,0.1342835,TRUE
537,9,2.5,0.08,0.025,0.05,0.02,0.45,0.12973326797683707,0.0083353757238426,0.6754584456648113,0.045,20,0.5,0.8448367152071128,8.829684493091777,1,0.5745687972521409,0.9398352339746516,TRUE,TRUE,TRUE,2.3442066328582117e-4,TRUE,ok,4,0.1241845,0.1051335,0.14670625,TRUE
537,9,2.5,0.08,0.025,0.05,0.02,0.45,0.12973326797683707,0.0083353757238426,0.6754584456648113,0.0325,5,2.5,0.6192029050692863,2.63694292461731,0.9943037031196562,2.6877607202390212,0.9397262333584986,FALSE,FALSE,TRUE,-0.6617336104370798,TRUE,ok,2,0.1184875,0.08700625000000001,0.14996875,TRUE
537,9,2.5,0.08,0.025,0.05,0.02,0.45,0.12973326797683707,0.0083353757238426,0.6754584456648113,0.12,5,2,0.5121641842485013,1.7025383135536223,0.09005115500962373,0.23423176356591285,0.9396774658929238,FALSE,FALSE,FALSE,4.5699439347498565,TRUE,ok,2,0.1165105,0.08605325,0.14696775,TRUE
537,9,2.5,0.08,0.025,0.05,0.02,0.45,0.12973326797683707,0.0083353757238426,0.6754584456648113,0.08249999999999999,5,2,0.5587686888316965,2.0536532146065616,0.6214973852277184,1.3657424457604068,0.9394119472805149,FALSE,FALSE,FALSE,50.45079296544942,TRUE,ok,2,0.1165105,0.08605325,0.14696775,TRUE
537,9,2.5,0.08,0.025,0.05,0.02,0.45,0.12973326797683707,0.0083353757238426,0.6754584456648113,0.1075,15,1,0.5826104978681632,2.2635920243561527,0.8980203275354925,0.9986582132987678,0.9392806418093973,FALSE,FALSE,FALSE,5.774372766973257,TRUE,ok,4,0.12400449999999999,0.097047,0.1557345,TRUE
537,9,2.5,0.08,0.025,0.05,0.02,0.45,0.12973326797683707,0.0083353757238426,0.6754584456648113,0.06999999999999999,20,0.5,0.7675744214939849,5.355474360649366,0.9999999999979445,0.5753170072799549,0.938612961490643,TRUE,TRUE,TRUE,2.344206099392735e-4,TRUE,ok,4,0.1241845,0.1051335,0.14670625,TRUE
