try_id,cand_id,sigma,g_n,i,delta,kappa_min,kappa_max,r_star,d_star,omega_star,rF,psi,phi2,lambda_star,f_star,Z_star,phi1_fixed,e_implied,stable,RH_ok,has_complex,hopf_val,ok,reason,n_roots,rF_root_med,rF_root_p25,rF_root_p75,has_hopf,e_star,ok_flag,gate_interior,gate_hopf,gate_ok,gate_reason,score_stage4,rank_stage4
492,5,2.5,0.07,0.025,0.06,0.02,0.45,0.12973326797683704,0.00952614368439154,0.6754286764657976,0.0325,5,1.5,0.6192029050692862,3.0136490567054945,0.999721385166984,1.628732282109559,0.9452640527001688,FALSE,TRUE,TRUE,-0.01473698070518476,TRUE,ok,3,0.083988,0.045491,0.141221,TRUE,0.9452640527001688,TRUE,TRUE,TRUE,TRUE,pass,1.418377613510263,197
492,5,2.5,0.07,0.025,0.06,0.02,0.45,0.12973326797683704,0.00952614368439154,0.6754286764657976,0.0325,5,2,0.6192029050692862,3.0136490567054945,0.999721385166984,2.155496562016197,0.9461591385821208,FALSE,TRUE,TRUE,-0.02624139824404004,TRUE,ok,1,0.083868,0.083868,0.083868,TRUE,0.9461591385821208,TRUE,TRUE,TRUE,TRUE,pass,1.416587441746359,198
492,5,2.5,0.07,0.025,0.06,0.02,0.45,0.12973326797683704,0.00952614368439154,0.6754286764657976,0.08249999999999999,10,1.5,0.6159357215946555,2.9722462960748413,0.9996120241913652,1.626817745692097,0.9462756601736808,FALSE,TRUE,TRUE,-0.02864716603677852,TRUE,ok,3,0.104957,0.086021,0.136043,TRUE,0.9462756601736808,TRUE,TRUE,TRUE,TRUE,pass,1.416354398563239,199
504,6,2.5,0.07,0.03,0.06,0.02,0.45,0.12973326797683704,0.00952614368439154,0.6753810457473757,0.08249999999999999,10,0.5,0.6159357215946555,2.9722462960748413,0.9996120241913652,0.5699137218762189,0.9471714601265988,FALSE,TRUE,TRUE,-0.00322351433937388,TRUE,ok,3,0.105443,0.088681,0.131536,TRUE,0.9471714601265988,TRUE,TRUE,TRUE,TRUE,pass,1.4146580600942469,200
573,15,2.5,0.08,0.04,0.05,0.02,0.45,0.12973326797683704,0.0083353757238426,0.6753334150289537,0.095,20,1.5,0.6670039543639891,3.2482593970387508,0.9999569350556508,1.6245741777587683,0.9479009476242826,FALSE,TRUE,TRUE,-0.00456292548549372,TRUE,ok,4,0.126505,0.10465825,0.15158149999999998,TRUE,0.9479009476242826,TRUE,TRUE,TRUE,TRUE,pass,1.4126989625554487,201
549,11,2.5,0.08,0.03,0.05,0.02,0.45,0.129733267976837,0.0083353757238426,0.6754167687861922,0.095,20,1.5,0.667003954363989,3.248259397038749,0.9999569350556508,1.6242350175976754,0.9480988809495792,FALSE,TRUE,TRUE,-0.00483093902043857,TRUE,ok,4,0.1265075,0.104524,0.15216200000000002,TRUE,0.9480988809495792,TRUE,TRUE,TRUE,TRUE,pass,1.4121363883903786,202
492,5,2.5,0.07,0.025,0.06,0.02,0.45,0.12973326797683704,0.00952614368439154,0.6754286764657976,0.02,5,1,0.6338261163540191,3.208012721986034,0.9999411412343228,1.0962260141270237,0.9486557770319624,FALSE,TRUE,TRUE,-0.00112794750283588,TRUE,ok,3,0.084234,0.0471345,0.137849,TRUE,0.9486557770319624,TRUE,TRUE,TRUE,TRUE,pass,1.4115941648466759,203
504,6,2.5,0.07,0.03,0.06,0.02,0.45,0.12973326797683704,0.00952614368439154,0.6753810457473757,0.02,5,2.5,0.6338261163540191,3.208012721986034,0.9999411412343228,2.6754114271607254,0.94933169055842,FALSE,TRUE,TRUE,-0.00820850248011131,TRUE,ok,1,0.083798,0.083798,0.083798,TRUE,0.94933169055842,TRUE,TRUE,TRUE,TRUE,pass,1.4103375992306044,204
564,14,2.5,0.08,0.035,0.06,0.02,0.45,0.13979741561574782,0.00633076200788132,0.6502848842903546,0.02,5,2.5,0.6454245314775241,3.180870135050083,0.9999249744776864,2.7274935392662885,0.9311891667679038,FALSE,TRUE,TRUE,-0.01098243851007028,TRUE,ok,1,0.080989,0.080989,0.080989,TRUE,0.9311891667679038,TRUE,TRUE,TRUE,TRUE,pass,1.3963568160488422,205
564,14,2.5,0.08,0.035,0.06,0.02,0.45,0.13979741561574782,0.00633076200788132,0.6502848842903546,0.0325,10,2.5,0.7451621065139816,5.109705982126466,0.9999999999850796,2.7269864863716067,0.9314310916671602,FALSE,TRUE,TRUE,-0.00173351430309017,TRUE,ok,2,0.141732,0.124947,0.158517,TRUE,0.9314310916671602,TRUE,TRUE,TRUE,TRUE,pass,1.3958729662503293,206
552,12,2.5,0.08,0.03,0.06,0.02,0.45,0.13979741561574782,0.00633076200788132,0.650316538100394,0.045,20,0.5,0.8694322669185084,11.636142894918828,1,0.579721706151031,0.9314814233630186,FALSE,TRUE,TRUE,-3.159081099755323e-4,TRUE,ok,2,0.13780599999999998,0.1303065,0.1453055,TRUE,0.9314814233630186,TRUE,TRUE,TRUE,TRUE,pass,1.3958356104786913,207
564,14,2.5,0.08,0.035,0.06,0.02,0.45,0.13979741561574782,0.00633076200788132,0.6502848842903546,0.045,20,1.5,0.8694322669185084,11.636142894918828,1,1.6526660003932194,0.9318277254046416,FALSE,TRUE,TRUE,-0.00105102582257963,TRUE,ok,2,0.140128,0.131378,0.14887799999999998,TRUE,0.9318277254046416,TRUE,TRUE,TRUE,TRUE,pass,1.3950796987753664,208
552,12,2.5,0.08,0.03,0.06,0.02,0.45,0.13979741561574782,0.00633076200788132,0.650316538100394,0.0325,10,1.5,0.7451621065139816,5.109705982126466,0.9999999999850796,1.652197562530637,0.9320919210283988,FALSE,TRUE,TRUE,-9.009246589999666e-4,TRUE,ok,2,0.139496,0.1238855,0.1551065,TRUE,0.9320919210283988,TRUE,TRUE,TRUE,TRUE,pass,1.394614615147931,209
564,14,2.5,0.08,0.035,0.06,0.02,0.45,0.13979741561574782,0.00633076200788132,0.6502848842903546,0.08249999999999999,10,1,0.6394491625457588,3.099193340276756,0.9998558039930688,1.1151148867327725,0.9325100188015524,FALSE,TRUE,TRUE,-0.00475688438201258,TRUE,ok,2,0.1378185,0.12312025,0.15251675,TRUE,0.9325100188015524,TRUE,TRUE,TRUE,TRUE,pass,1.393715111981545,210
540,10,2.5,0.08,0.025,0.06,0.02,0.45,0.1397974156157478,0.00633076200788132,0.6503481919104335,0.0325,20,3,0.8952895545637636,14.941103229286234,1,3.256822853512131,0.93342503928996,FALSE,TRUE,TRUE,-0.00148211018420887,TRUE,ok,2,0.141767,0.132177,0.15135700000000002,TRUE,0.93342503928996,TRUE,TRUE,TRUE,TRUE,pass,1.3920116862448875,211
564,14,2.5,0.08,0.035,0.06,0.02,0.45,0.13979741561574782,0.00633076200788132,0.6502848842903546,0.02,10,2,0.7681642011121822,5.790055429272915,0.9999999999999354,2.185632156557404,0.9333684050536122,FALSE,TRUE,TRUE,-0.00139226798598,TRUE,ok,2,0.1407435,0.12447375,0.15701325,TRUE,0.9333684050536122,TRUE,TRUE,TRUE,TRUE,pass,1.3919983394774254,212
552,12,2.5,0.08,0.03,0.06,0.02,0.45,0.13979741561574782,0.00633076200788132,0.650316538100394,0.1075,20,2,0.6560968441580585,3.333810756344861,0.999977926973607,2.184614664665423,0.9337829169336076,FALSE,TRUE,TRUE,-0.00530215497910183,TRUE,ok,2,0.14081,0.13170849999999998,0.1499115,TRUE,0.9337829169336076,TRUE,TRUE,TRUE,TRUE,pass,1.3912326233375134,213
576,16,2.5,0.08,0.04,0.06,0.02,0.45,0.13979741561574782,0.00633076200788132,0.6502532304803152,0.08249999999999999,10,2.5,0.6394491625457588,3.099193340276756,0.9998558039930688,2.7193447030615063,0.9339159934830926,FALSE,TRUE,TRUE,-0.02634760390270406,TRUE,ok,2,0.1417345,0.12494825,0.15852075,TRUE,0.9339159934830926,TRUE,TRUE,TRUE,TRUE,pass,1.3908398549983858,214
576,16,2.5,0.08,0.04,0.06,0.02,0.45,0.13979741561574782,0.00633076200788132,0.6502532304803152,0.08249999999999999,15,1.5,0.7025480784470332,4.127322711513228,0.9999999613696589,1.648149808845483,0.9343810458184302,FALSE,TRUE,TRUE,-0.00120524639467769,TRUE,ok,2,0.1399595,0.12883675,0.15108225,TRUE,0.9343810458184302,TRUE,TRUE,TRUE,TRUE,pass,1.3899097503277107,215
540,10,2.5,0.08,0.025,0.06,0.02,0.45,0.1397974156157478,0.00633076200788132,0.6503481919104335,0.045,10,1.5,0.7207075820201487,4.509299702344582,0.9999999981811178,1.6479036136297511,0.934520674955982,FALSE,TRUE,TRUE,-7.509704963869421e-4,TRUE,ok,2,0.139493,0.123884,0.155102,TRUE,0.934520674955982,TRUE,TRUE,TRUE,TRUE,pass,1.3898204149128435,216
576,16,2.5,0.08,0.04,0.06,0.02,0.45,0.13979741561574782,0.00633076200788132,0.6502532304803152,0.1075,20,1.5,0.6560968441580585,3.333810756344861,0.999977926973607,1.6478919482324277,0.9345072000092116,FALSE,TRUE,TRUE,-0.00353575852949106,TRUE,ok,2,0.14013,0.131379,0.148881,TRUE,0.9345072000092116,TRUE,TRUE,TRUE,TRUE,pass,1.3896574419461478,217
564,14,2.5,0.08,0.035,0.06,0.02,0.45,0.13979741561574782,0.00633076200788132,0.6502848842903546,0.045,15,1,0.805645691955165,7.243676945619294,1,1.1127957703778522,0.9345829914925592,FALSE,TRUE,TRUE,-7.097836723914293e-4,TRUE,ok,2,0.138787,0.1282845,0.1492895,TRUE,0.9345829914925592,TRUE,TRUE,TRUE,TRUE,pass,1.3895691665995313,218
576,16,2.5,0.08,0.04,0.06,0.02,0.45,0.13979741561574782,0.00633076200788132,0.6502532304803152,0.06999999999999999,20,0.5,0.801540159641676,7.057677426565586,1,0.5777965048793704,0.9345850925711964,FALSE,TRUE,TRUE,-4.211698088781319e-4,TRUE,ok,2,0.137809,0.130308,0.14531,TRUE,0.9345850925711964,TRUE,TRUE,TRUE,TRUE,pass,1.3895016568221783,219
576,16,2.5,0.08,0.04,0.06,0.02,0.45,0.13979741561574782,0.00633076200788132,0.6502532304803152,0.0325,20,2,0.8952895545637636,14.941103229286236,1,2.1827863974263892,0.9345852633153928,FALSE,TRUE,TRUE,-0.0015910859446507,TRUE,ok,2,0.14081349999999998,0.13171024999999997,0.14991675,TRUE,0.9345852633153928,TRUE,TRUE,TRUE,TRUE,pass,1.3895013153337854,220
564,14,2.5,0.08,0.035,0.06,0.02,0.45,0.13979741561574782,0.00633076200788132,0.6502848842903546,0.06999999999999999,10,1,0.6677384635732664,3.5118461392896143,0.9999946873539004,1.1125537496060134,0.9347815219913572,FALSE,TRUE,TRUE,-8.79589741245853e-4,TRUE,ok,2,0.1378185,0.12312025,0.15251675,TRUE,0.9347815219913572,TRUE,TRUE,TRUE,TRUE,pass,1.3891721056019353,221
540,10,2.5,0.08,0.025,0.06,0.02,0.45,0.1397974156157478,0.00633076200788132,0.6503481919104335,0.1075,20,2.5,0.6560968441580582,3.3338107563448576,0.999977926973607,2.715965558611788,0.935190363287324,FALSE,TRUE,TRUE,-0.00761861053182474,TRUE,ok,2,0.1413325,0.13196375,0.15070124999999998,TRUE,0.935190363287324,TRUE,TRUE,TRUE,TRUE,pass,1.3884810382501596,222
564,14,2.5,0.08,0.035,0.06,0.02,0.45,0.13979741561574782,0.00633076200788132,0.6502848842903546,0.1075,20,2,0.6560968441580585,3.333810756344861,0.999977926973607,2.1814741024049003,0.9351272388236588,FALSE,TRUE,TRUE,-0.00550032732336103,TRUE,ok,2,0.14081149999999998,0.13170925,0.14991374999999998,TRUE,0.9351272388236588,TRUE,TRUE,TRUE,TRUE,pass,1.3884806719373322,223
564,14,2.5,0.08,0.035,0.06,0.02,0.45,0.13979741561574782,0.00633076200788132,0.6502848842903546,0.06999999999999999,10,0.5,0.6677384635732664,3.5118461392896143,0.9999946873539004,0.5774479975691066,0.9351445427989828,FALSE,TRUE,TRUE,-4.1357158404871537e-4,TRUE,ok,2,0.1350735,0.12191175,0.14823525,TRUE,0.9351445427989828,TRUE,TRUE,TRUE,TRUE,pass,1.388446063986684,224
540,10,2.5,0.08,0.025,0.06,0.02,0.45,0.1397974156157478,0.00633076200788132,0.6503481919104335,0.08249999999999999,20,1,0.7587700817033391,5.49652470647465,0.999999999999324,1.1119756946573036,0.9352722411076068,FALSE,TRUE,TRUE,-5.070377481911081e-4,TRUE,ok,2,0.139245,0.1309575,0.1475325,TRUE,0.9352722411076068,TRUE,TRUE,TRUE,TRUE,pass,1.388317282609594,225
564,14,2.5,0.08,0.035,0.06,0.02,0.45,0.13979741561574782,0.00633076200788132,0.6502848842903546,0.045,15,2.5,0.805645691955165,7.243676945619294,1,2.7153579425765204,0.9354199533597664,FALSE,TRUE,TRUE,-0.001733510122956,TRUE,ok,2,0.141491,0.129576,0.153406,TRUE,0.9354199533597664,TRUE,TRUE,TRUE,TRUE,pass,1.387895242865117,226
576,16,2.5,0.08,0.04,0.06,0.02,0.45,0.13979741561574782,0.00633076200788132,0.6502532304803152,0.045,10,3,0.7207075820201487,4.509299702344584,0.9999999981811178,3.2496596150333064,0.9354825903857612,FALSE,TRUE,TRUE,-0.00237167476763582,TRUE,ok,2,0.14256649999999998,0.12535075,0.15978225,TRUE,0.9354825903857612,TRUE,TRUE,TRUE,TRUE,pass,1.3877066611930486,227
564,14,2.5,0.08,0.035,0.06,0.02,0.45,0.13979741561574782,0.00633076200788132,0.6502848842903546,0.045,10,1.5,0.7207075820201487,4.509299702344584,0.9999999981811178,1.644670146889985,0.9363579683037138,FALSE,TRUE,TRUE,-0.00105119044197511,TRUE,ok,2,0.139499,0.123887,0.15511100000000003,TRUE,0.9363579683037138,TRUE,TRUE,TRUE,TRUE,pass,1.3860192129772222,228
576,16,2.5,0.08,0.04,0.06,0.02,0.45,0.13979741561574782,0.00633076200788132,0.6502532304803152,0.045,20,2.5,0.8694322669185084,11.636142894918828,1,2.712716918298975,0.9363306517042412,FALSE,TRUE,TRUE,-0.00198105798990824,TRUE,ok,2,0.141337,0.131966,0.150708,TRUE,0.9363306517042412,TRUE,TRUE,TRUE,TRUE,pass,1.3860105385560886,229
576,16,2.5,0.08,0.04,0.06,0.02,0.45,0.13979741561574782,0.00633076200788132,0.6502532304803152,0.095,20,2,0.7101161684485132,4.280697745573784,0.9999999886747158,2.178417082643137,0.9364597778834164,FALSE,TRUE,TRUE,-0.00159379581251803,TRUE,ok,2,0.14081349999999998,0.13171024999999997,0.14991675,TRUE,0.9364597778834164,TRUE,TRUE,TRUE,TRUE,pass,1.3857522861977383,230
576,16,2.5,0.08,0.04,0.06,0.02,0.45,0.13979741561574782,0.00633076200788132,0.6502532304803152,0.06999999999999999,15,1,0.74019094594269,4.978501503749476,0.9999999999573784,1.1099279160145672,0.9369977860289522,FALSE,TRUE,TRUE,-8.111443494637355e-4,TRUE,ok,2,0.138789,0.1282855,0.1492925,TRUE,0.9369977860289522,TRUE,TRUE,TRUE,TRUE,pass,1.3846762699066666,231
540,10,2.5,0.08,0.025,0.06,0.02,0.45,0.1397974156157478,0.00633076200788132,0.6503481919104335,0.06999999999999999,20,1.5,0.8015401596416759,7.057677426565578,1,1.6432409263681622,0.9371723739887968,FALSE,TRUE,TRUE,-7.508058170005542e-4,TRUE,ok,2,0.140124,0.131376,0.148872,TRUE,0.9371723739887968,TRUE,TRUE,TRUE,TRUE,pass,1.3845170168472138,232
552,12,2.5,0.08,0.03,0.06,0.02,0.45,0.13979741561574782,0.00633076200788132,0.650316538100394,0.0325,5,0.5,0.6309948448313425,2.9881509559793127,0.9996495190788648,0.5758492140797898,0.9374411674800588,FALSE,TRUE,TRUE,-0.00209119796629488,TRUE,ok,2,0.1292825,0.10575675,0.15280824999999998,TRUE,0.9374411674800588,TRUE,TRUE,TRUE,TRUE,pass,1.383916122244611,233
540,10,2.5,0.08,0.025,0.06,0.02,0.45,0.1397974156157478,0.00633076200788132,0.6503481919104335,0.045,20,2,0.8694322669185082,11.6361428949188,1,2.175629337900318,0.9376597219307528,FALSE,TRUE,TRUE,-9.945739394033246e-4,TRUE,ok,2,0.1408085,0.13170774999999998,0.14990925000000002,TRUE,0.9376597219307528,TRUE,TRUE,TRUE,TRUE,pass,1.383542320963302,234
540,10,2.5,0.08,0.025,0.06,0.02,0.45,0.1397974156157478,0.00633076200788132,0.6503481919104335,0.05749999999999999,10,2.5,0.6948673059428655,3.979443020144733,0.9999998738999736,2.7088043006835507,0.9376829784672815,FALSE,TRUE,TRUE,-0.0012658618295097,TRUE,ok,2,0.141727,0.1249445,0.1585095,TRUE,0.9376829784672815,TRUE,TRUE,TRUE,TRUE,pass,1.3834958078902444,235
576,16,2.5,0.08,0.04,0.06,0.02,0.45,0.13979741561574782,0.00633076200788132,0.6502532304803152,0.08249999999999999,10,1.5,0.6394491625457588,3.099193340276756,0.9998558039930688,1.6421932025579735,0.9376385821054116,FALSE,TRUE,TRUE,-0.01012062585728243,TRUE,ok,2,0.139502,0.12388849999999998,0.1551155,TRUE,0.9376385821054116,TRUE,TRUE,TRUE,TRUE,pass,1.3833946777537478,236
564,14,2.5,0.08,0.035,0.06,0.02,0.45,0.13979741561574782,0.00633076200788132,0.6502848842903546,0.05749999999999999,15,0.5,0.7745984406479737,6.005219110610462,0.9999999999999885,0.5758515984984115,0.9377416011487965,FALSE,TRUE,TRUE,-3.685415224196544e-4,TRUE,ok,2,0.1369235,0.12746275,0.14638425,TRUE,0.9377416011487965,TRUE,TRUE,TRUE,TRUE,pass,1.3832519472870568,237
540,10,2.5,0.08,0.025,0.06,0.02,0.45,0.1397974156157478,0.00633076200788132,0.6503481919104335,0.08249999999999999,15,1,0.702548078447033,4.127322711513226,0.9999999613696589,1.1088736527366565,0.9378886032714184,FALSE,TRUE,TRUE,-5.089136955924028e-4,TRUE,ok,2,0.1387825,0.12828225,0.14928275000000002,TRUE,0.9378886032714184,TRUE,TRUE,TRUE,TRUE,pass,1.3830845582819706,238
552,12,2.5,0.08,0.03,0.06,0.02,0.45,0.13979741561574782,0.00633076200788132,0.650316538100394,0.06999999999999999,20,2,0.801540159641676,7.057677426565586,1,2.1751131203956904,0.937882255810626,FALSE,TRUE,TRUE,-0.00119343063768536,TRUE,ok,2,0.14081,0.13170849999999998,0.1499115,TRUE,0.937882255810626,TRUE,TRUE,TRUE,TRUE,pass,1.3830339455834766,239
552,12,2.5,0.08,0.03,0.06,0.02,0.45,0.13979741561574782,0.00633076200788132,0.650316538100394,0.05749999999999999,20,1,0.8383427010836491,9.062237198493534,1,1.108388121216558,0.938299482006812,FALSE,TRUE,TRUE,-6.084156192121479e-4,TRUE,ok,2,0.1392465,0.13095825,0.14753475,TRUE,0.938299482006812,TRUE,TRUE,TRUE,TRUE,pass,1.3821994931911046,240
540,10,2.5,0.08,0.025,0.06,0.02,0.45,0.1397974156157478,0.00633076200788132,0.6503481919104335,0.02,5,2,0.6454245314775241,3.1808701350500823,0.9999249744776864,2.173157793306746,0.9386570801430264,FALSE,TRUE,TRUE,-0.00695283298883427,TRUE,ok,2,0.1401775,0.11062375,0.16973125,TRUE,0.9386570801430264,TRUE,TRUE,TRUE,TRUE,pass,1.3815476045387547,241
552,12,2.5,0.08,0.03,0.06,0.02,0.45,0.13979741561574782,0.00633076200788132,0.650316538100394,0.095,20,1.5,0.7101161684485132,4.280697745573784,0.9999999886747158,1.638476938963868,0.9398972584783106,FALSE,TRUE,TRUE,-9.024639986717556e-4,TRUE,ok,2,0.140126,0.131377,0.14887499999999998,TRUE,0.9398972584783106,TRUE,TRUE,TRUE,TRUE,pass,1.3790039402481074,242
576,16,2.5,0.08,0.04,0.06,0.02,0.45,0.13979741561574782,0.00633076200788132,0.6502532304803152,0.06999999999999999,10,2.5,0.6677384635732664,3.5118461392896143,0.9999946873539004,2.7018884176854048,0.9400783177273664,FALSE,TRUE,TRUE,-0.00300351546409582,TRUE,ok,2,0.1417345,0.12494825,0.15852075,TRUE,0.9400783177273664,TRUE,TRUE,TRUE,TRUE,pass,1.3785152065098383,243
552,12,2.5,0.08,0.03,0.06,0.02,0.45,0.13979741561574782,0.00633076200788132,0.650316538100394,0.08249999999999999,10,1,0.6394491625457588,3.099193340276756,0.9998558039930688,1.1060070213861766,0.940189152406827,FALSE,TRUE,TRUE,-0.00465641433136621,TRUE,ok,2,0.137816,0.123119,0.152513,TRUE,0.940189152406827,TRUE,TRUE,TRUE,TRUE,pass,1.3784201523910746,244
552,12,2.5,0.08,0.03,0.06,0.02,0.45,0.13979741561574782,0.00633076200788132,0.650316538100394,0.06999999999999999,20,0.5,0.801540159641676,7.057677426565586,1,0.5742763602873311,0.9403138233477322,FALSE,TRUE,TRUE,-3.159081099755323e-4,TRUE,ok,2,0.13780599999999998,0.1303065,0.1453055,TRUE,0.9403138233477322,TRUE,TRUE,TRUE,TRUE,pass,1.3781708105092643,245
552,12,2.5,0.08,0.03,0.06,0.02,0.45,0.13979741561574782,0.00633076200788132,0.650316538100394,0.02,5,1.5,0.6454245314775241,3.180870135050083,0.9999249744776864,1.637044892506674,0.9406507229979656,FALSE,TRUE,TRUE,-0.00428669307245818,TRUE,ok,2,0.1377855,0.10949625,0.16607475000000002,TRUE,0.9406507229979656,TRUE,TRUE,TRUE,TRUE,pass,1.3774970112087974,246
540,10,2.5,0.08,0.025,0.06,0.02,0.45,0.1397974156157478,0.00633076200788132,0.6503481919104335,0.095,15,3,0.6619421731626147,3.421670707971749,0.999989070256129,3.2307482980890203,0.9409483284620224,FALSE,TRUE,TRUE,-0.00527823228536598,TRUE,ok,2,0.1420435,0.12984575,0.15424125,TRUE,0.9409483284620224,TRUE,TRUE,TRUE,TRUE,pass,1.3769651079007628,247
540,10,2.5,0.08,0.025,0.06,0.02,0.45,0.1397974156157478,0.00633076200788132,0.6503481919104335,0.1075,20,0.5,0.6560968441580582,3.3338107563448576,0.999977926973607,0.5738198228413239,0.9410427140927204,FALSE,TRUE,TRUE,-5.44497867730245e-4,TRUE,ok,2,0.13780399999999998,0.1303055,0.1453025,TRUE,0.9410427140927204,TRUE,TRUE,TRUE,TRUE,pass,1.3767763366393666,248
552,12,2.5,0.08,0.03,0.06,0.02,0.45,0.13979741561574782,0.00633076200788132,0.650316538100394,0.095,15,1,0.6619421731626147,3.4216707079717494,0.999989070256129,1.105172291188501,0.9410198559518046,FALSE,TRUE,TRUE,-0.00104804927699701,TRUE,ok,2,0.1387845,0.12828325000000002,0.14928575,TRUE,0.9410198559518046,TRUE,TRUE,TRUE,TRUE,pass,1.3767587453011194,249
564,14,2.5,0.08,0.035,0.06,0.02,0.45,0.13979741561574782,0.00633076200788132,0.6502848842903546,0.05749999999999999,10,1.5,0.6948673059428656,3.979443020144735,0.9999998738999736,1.6362479000119494,0.9411775629100662,FALSE,TRUE,TRUE,-0.00106109677112849,TRUE,ok,2,0.139499,0.123887,0.15511100000000003,TRUE,0.9411775629100662,TRUE,TRUE,TRUE,TRUE,pass,1.3763800237645174,250
576,16,2.5,0.08,0.04,0.06,0.02,0.45,0.13979741561574782,0.00633076200788132,0.6502532304803152,0.05749999999999999,10,0.5,0.6948673059428656,3.979443020144735,0.9999998738999736,0.5737515531713143,0.941173812890316,FALSE,TRUE,TRUE,-4.2238105884353713e-4,TRUE,ok,2,0.1350755,0.12191275,0.14823825,TRUE,0.941173812890316,TRUE,TRUE,TRUE,TRUE,pass,1.376324216183939,251
564,14,2.5,0.08,0.035,0.06,0.02,0.45,0.13979741561574782,0.00633076200788132,0.6502848842903546,0.02,15,2.5,0.857778625413348,10.539487766143871,1,2.698423940711655,0.9412901959838552,FALSE,TRUE,TRUE,-0.00173351012295601,TRUE,ok,2,0.141491,0.129576,0.153406,TRUE,0.9412901959838552,TRUE,TRUE,TRUE,TRUE,pass,1.3761547576169393,252
552,12,2.5,0.08,0.03,0.06,0.02,0.45,0.13979741561574782,0.00633076200788132,0.650316538100394,0.045,5,0.5,0.6163270091134071,2.807108041705542,0.9985100332988748,0.572807513922453,0.941424481248062,FALSE,TRUE,TRUE,-0.00723450952676568,TRUE,ok,2,0.1292825,0.10575675,0.15280824999999998,TRUE,0.941424481248062,TRUE,TRUE,TRUE,TRUE,pass,1.3759494947086046,253
552,12,2.5,0.08,0.03,0.06,0.02,0.45,0.13979741561574782,0.00633076200788132,0.650316538100394,0.05749999999999999,10,1.5,0.6948673059428656,3.979443020144735,0.9999998738999736,1.6356694948161024,0.9415103819754868,FALSE,TRUE,TRUE,-9.109959104084616e-4,TRUE,ok,2,0.139496,0.1238855,0.1551065,TRUE,0.9415103819754868,TRUE,TRUE,TRUE,TRUE,pass,1.375777693253755,254
540,10,2.5,0.08,0.025,0.06,0.02,0.45,0.1397974156157478,0.00633076200788132,0.6503481919104335,0.02,10,2,0.7681642011121821,5.790055429272909,0.9999999999999354,2.1662692911922936,0.9417111751960784,FALSE,TRUE,TRUE,-9.94573952619801e-4,TRUE,ok,2,0.1407385,0.12447125,0.15700575,TRUE,0.9417111751960784,TRUE,TRUE,TRUE,TRUE,pass,1.3754394144326507,255
540,10,2.5,0.08,0.025,0.06,0.02,0.45,0.1397974156157478,0.00633076200788132,0.6503481919104335,0.1075,20,1.5,0.6560968441580582,3.3338107563448576,0.999977926973607,1.6351455536205324,0.9417919322537508,FALSE,TRUE,TRUE,-0.00308672880130901,TRUE,ok,2,0.140124,0.131376,0.148872,TRUE,0.9417919322537508,TRUE,TRUE,TRUE,TRUE,pass,1.375277900317306,256
552,12,2.5,0.08,0.03,0.06,0.02,0.45,0.13979741561574782,0.00633076200788132,0.650316538100394,0.095,20,0.5,0.7101161684485132,4.280697745573784,0.9999999886747158,0.5731224294519053,0.942207051386519,FALSE,TRUE,TRUE,-3.1609360732461067e-4,TRUE,ok,2,0.13780599999999998,0.1303065,0.1453055,TRUE,0.942207051386519,TRUE,TRUE,TRUE,TRUE,pass,1.3743843544316907,257
564,14,2.5,0.08,0.035,0.06,0.02,0.45,0.13979741561574782,0.00633076200788132,0.6502848842903546,0.0325,5,2,0.6309948448313425,2.9881509559793127,0.9996495190788648,2.164150397549383,0.9423092962794865,FALSE,TRUE,TRUE,-0.02735497989763007,TRUE,ok,2,0.1401865,0.11062825,0.16974475,TRUE,0.9423092962794865,TRUE,TRUE,TRUE,TRUE,pass,1.3741165570256768,258
576,16,2.5,0.08,0.04,0.06,0.02,0.45,0.13979741561574782,0.00633076200788132,0.6502532304803152,0.1075,20,3,0.6560968441580585,3.333810756344861,0.999977926973607,3.225672932993621,0.9424184795138474,FALSE,TRUE,TRUE,-0.01151572633745219,TRUE,ok,2,0.1417725,0.13217974999999998,0.15136525,TRUE,0.9424184795138474,TRUE,TRUE,TRUE,TRUE,pass,1.3738348829368763,259
552,12,2.5,0.08,0.03,0.06,0.02,0.45,0.13979741561574782,0.00633076200788132,0.650316538100394,0.05749999999999999,10,1,0.6948673059428656,3.979443020144735,0.9999998738999736,1.1031969452509658,0.9427146062876236,FALSE,TRUE,TRUE,-6.129852676828099e-4,TRUE,ok,2,0.137816,0.123119,0.152513,TRUE,0.9427146062876236,TRUE,TRUE,TRUE,TRUE,pass,1.3733692446294814,260
564,14,2.5,0.08,0.035,0.06,0.02,0.45,0.13979741561574782,0.00633076200788132,0.6502848842903546,0.02,20,3,0.9165178198160904,19.184756299758817,1,3.2244870258495215,0.9427856200472952,FALSE,TRUE,TRUE,-0.0020747522731442,TRUE,ok,2,0.14177050000000002,0.13217875,0.15136225,TRUE,0.9427856200472952,TRUE,TRUE,TRUE,TRUE,pass,1.3731639094900594,261
