try_id,cand_id,sigma,g_n,i,delta,kappa_min,kappa_max,kappa_star,r_star,d_star,omega_star,rF,psi,phi2,lambda_star,f_star,Z_star,phi1_fixed,phi1,e_implied,phi1_calib_ok,phi1_calib_reason,econ_ok,reason_fatal,reason_warn
540,10,2.5,0.08,0.025,0.06,0.02,0.45,0.35000000000000003,0.13979741561574782,0.00633076200788132,0.6503481919104335,0.045,5,3,0.6163270091134071,2.807108041705542,0.9985100332988749,3.2458965164376425,3.2458965164376425,0.9351900421114183,TRUE,ok,TRUE,ok,ok
540,10,2.5,0.08,0.025,0.06,0.02,0.45,0.35000000000000003,0.13979741561574782,0.00633076200788132,0.6503481919104335,0.02,10,1.5,0.7681642011121822,5.790055429272915,0.9999999999999354,1.6293419950641694,1.6293419950641694,0.9451668248072452,TRUE,ok,TRUE,ok,ok
540,10,2.5,0.08,0.025,0.06,0.02,0.45,0.35000000000000003,0.13979741561574782,0.00633076200788132,0.6503481919104335,0.045,10,3,0.7207075820201487,4.509299702344584,0.9999999981811178,3.216067781741731,3.216067781741731,0.9452537075872747,TRUE,ok,TRUE,ok,ok
540,10,2.5,0.08,0.025,0.06,0.02,0.45,0.35000000000000003,0.13979741561574782,0.00633076200788132,0.6503481919104335,0.045,10,1.5,0.7207075820201487,4.509299702344584,0.9999999981811178,1.6479036136297511,1.6479036136297511,0.9345206749559819,TRUE,ok,TRUE,ok,ok
540,10,2.5,0.08,0.025,0.06,0.02,0.45,0.35000000000000003,0.13979741561574782,0.00633076200788132,0.6503481919104335,0.095,5,0.5,0.5557638239966701,2.186177941046314,0.823474846336641,0.48348158155567944,0.48348158155567944,0.9343425694000234,TRUE,ok,TRUE,ok,ok
540,10,2.5,0.08,0.025,0.06,0.02,0.45,0.35000000000000003,0.13979741561574782,0.00633076200788132,0.6503481919104335,0.06999999999999999,5,1.5,0.586371926458295,2.4772641520254495,0.979542965896496,1.6156778525561095,1.6156778525561095,0.9341679385261786,TRUE,ok,TRUE,ok,ok
540,10,2.5,0.08,0.025,0.06,0.02,0.45,0.35000000000000003,0.13979741561574782,0.00633076200788132,0.6503481919104335,0.095,10,2.5,0.6101574636060988,2.7350285233050426,0.9973508777489971,2.677260016719811,2.677260016719811,0.9462574342989652,TRUE,ok,TRUE,ok,ok
540,10,2.5,0.08,0.025,0.06,0.02,0.45,0.35000000000000003,0.13979741561574782,0.00633076200788132,0.6503481919104335,0.0325,20,3,0.8952895545637636,14.941103229286236,1,3.256822853512131,3.256822853512131,0.9334250392899599,TRUE,ok,TRUE,ok,ok
540,10,2.5,0.08,0.025,0.06,0.02,0.45,0.35000000000000003,0.13979741561574782,0.00633076200788132,0.6503481919104335,0.08249999999999999,5,0.5,0.5711358947982831,2.3271743044522566,0.9351142408002607,0.5439368215156719,0.5439368215156719,0.933117781925169,TRUE,ok,TRUE,ok,ok
540,10,2.5,0.08,0.025,0.06,0.02,0.45,0.35000000000000003,0.13979741561574782,0.00633076200788132,0.6503481919104335,0.0325,15,3,0.8333365724473355,8.737542248839373,1,3.2100774410646413,3.2100774410646413,0.9470176516962051,TRUE,ok,TRUE,ok,ok
549,11,2.5,0.08,0.03,0.05,0.02,0.45,0.325,0.12973326797683704,0.0083353757238426,0.6754167687861922,0.057499999999999996,15,2,0.7471555690383842,4.7920243531662905,0.9999999998135536,2.171064539579675,2.171064539579675,0.9396312096839173,TRUE,ok,TRUE,ok,ok
549,11,2.5,0.08,0.03,0.05,0.02,0.45,0.325,0.12973326797683704,0.0083353757238426,0.6754167687861922,0.095,15,3,0.6273813408319064,2.7304131721264615,0.9972951178355837,3.228345095040277,3.228345095040277,0.9391453714674592,TRUE,ok,TRUE,ok,ok
549,11,2.5,0.08,0.03,0.05,0.02,0.45,0.325,0.12973326797683704,0.0083353757238426,0.6754167687861922,0.045,20,1.5,0.8448367152071128,8.829684493091774,1,1.6400867945980282,1.6400867945980282,0.9389746963833346,TRUE,ok,TRUE,ok,ok
549,11,2.5,0.08,0.03,0.05,0.02,0.45,0.325,0.12973326797683704,0.0083353757238426,0.6754167687861922,0.08249999999999999,15,2.5,0.6700694132326794,3.293506961636436,0.9999700136621692,2.6989548104116694,2.6989548104116694,0.94107727345313,TRUE,ok,TRUE,ok,ok
549,11,2.5,0.08,0.03,0.05,0.02,0.45,0.325,0.12973326797683704,0.0083353757238426,0.6754167687861922,0.045,10,0.5,0.7000073120191243,3.7840187375546863,0.9999994074517299,0.5735180067829788,0.5735180067829788,0.9415566683858326,TRUE,ok,TRUE,ok,ok
549,11,2.5,0.08,0.03,0.05,0.02,0.45,0.325,0.12973326797683704,0.0083353757238426,0.6754167687861922,0.057499999999999996,15,1,0.7471555690383842,4.7920243531662905,0.9999999998135536,1.1087768031284215,1.1087768031284215,0.9379705607830054,TRUE,ok,TRUE,ok,ok
549,11,2.5,0.08,0.03,0.05,0.02,0.45,0.325,0.12973326797683704,0.0083353757238426,0.6754167687861922,0.1075,5,2.5,0.5277629996994208,1.8123426008731873,0.192386662493481,0.55295093129389,0.55295093129389,0.9421571187422633,TRUE,ok,TRUE,ok,ok
549,11,2.5,0.08,0.03,0.05,0.02,0.45,0.325,0.12973326797683704,0.0083353757238426,0.6754167687861922,0.057499999999999996,5,0.5,0.5893227427049736,2.3270939632671395,0.9360420588253866,0.5417825038544835,0.5417825038544835,0.9376844504914872,TRUE,ok,TRUE,ok,ok
549,11,2.5,0.08,0.03,0.05,0.02,0.45,0.325,0.12973326797683704,0.0083353757238426,0.6754167687861922,0.08249999999999999,5,2.5,0.5587686888316964,2.0536532146065603,0.6214973852277159,1.691049677715637,1.691049677715637,0.9424580981099304,TRUE,ok,TRUE,ok,ok
549,11,2.5,0.08,0.03,0.05,0.02,0.45,0.325,0.12973326797683704,0.0083353757238426,0.6754167687861922,0.057499999999999996,20,1.5,0.8091760696193299,6.876565197493313,1,1.6334881978575142,1.6334881978575142,0.9427677543185599,TRUE,ok,TRUE,ok,ok
549,11,2.5,0.08,0.03,0.05,0.02,0.45,0.325,0.12973326797683704,0.0083353757238426,0.6754167687861922,0.0325,5,2,0.6192029050692862,2.636942924617308,0.994303703119656,2.1514497529715304,2.1514497529715304,0.9429025258142555,TRUE,ok,TRUE,ok,ok
549,11,2.5,0.08,0.03,0.05,0.02,0.45,0.325,0.12973326797683704,0.0083353757238426,0.6754167687861922,0.057499999999999996,15,0.5,0.7471555690383842,4.7920243531662905,0.9999999998135536,0.5764293933287263,0.5764293933287263,0.9368016380782052,TRUE,ok,TRUE,ok,ok
549,11,2.5,0.08,0.03,0.05,0.02,0.45,0.325,0.12973326797683704,0.0083353757238426,0.6754167687861922,0.06999999999999999,10,2,0.6450458285765892,2.9469967559644594,0.9995206772994886,2.1612900729291145,2.1612900729291145,0.9434371536420104,TRUE,ok,TRUE,ok,ok
549,11,2.5,0.08,0.03,0.05,0.02,0.45,0.325,0.12973326797683704,0.0083353757238426,0.6754167687861922,0.0325,15,1.5,0.8113029964002764,6.972354292498292,1,1.6452218534424903,1.6452218534424903,0.936043972901088,TRUE,ok,TRUE,ok,ok
549,11,2.5,0.08,0.03,0.05,0.02,0.45,0.325,0.12973326797683704,0.0083353757238426,0.6754167687861922,0.057499999999999996,5,2,0.5893227427049736,2.3270939632671395,0.9360420588253866,2.025376695278101,2.025376695278101,0.9440634535336294,TRUE,ok,TRUE,ok,ok
549,11,2.5,0.08,0.03,0.05,0.02,0.45,0.325,0.12973326797683704,0.0083353757238426,0.6754167687861922,0.06999999999999999,15,2.5,0.7101266065033779,3.9727277238044527,0.9999998690571577,2.6891910667996854,2.6891910667996854,0.9445218318628662,TRUE,ok,TRUE,ok,ok
549,11,2.5,0.08,0.03,0.05,0.02,0.45,0.325,0.12973326797683704,0.0083353757238426,0.6754167687861922,0.06999999999999999,10,3,0.6450458285765892,2.9469967559644594,0.9995206772994886,3.2166292929323395,3.2166292929323395,0.9446416590730154,TRUE,ok,TRUE,ok,ok
549,11,2.5,0.08,0.03,0.05,0.02,0.45,0.325,0.12973326797683704,0.0083353757238426,0.6754167687861922,0.12,15,2.5,0.5364350579552162,1.8765836998721668,0.28482600142452313,0.7958648995030672,0.7958648995030672,0.9449656644373843,TRUE,ok,TRUE,ok,ok
549,11,2.5,0.08,0.03,0.05,0.02,0.45,0.325,0.12973326797683704,0.0083353757238426,0.6754167687861922,0.057499999999999996,15,1.5,0.7471555690383842,4.7920243531662905,0.9999999998135536,1.6481451871804895,1.6481451871804895,0.9343837009619492,TRUE,ok,TRUE,ok,ok
549,11,2.5,0.08,0.03,0.05,0.02,0.45,0.325,0.12973326797683704,0.0083353757238426,0.6754167687861922,0.1075,10,2.5,0.5553553313502388,2.025439275006147,0.5671413180709323,1.5413025432499128,1.5413025432499128,0.9458579703004802,TRUE,ok,TRUE,ok,ok
549,11,2.5,0.08,0.03,0.05,0.02,0.45,0.325,0.12973326797683704,0.0083353757238426,0.6754167687861922,0.12,20,2,0.5485132374012405,1.9701689150036745,0.45711421496213833,1.0217531353235245,1.0217531353235245,0.9339128963104507,TRUE,ok,TRUE,ok,ok
549,11,2.5,0.08,0.03,0.05,0.02,0.45,0.325,0.12973326797683704,0.0083353757238426,0.6754167687861922,0.06999999999999999,20,3,0.7675744214939847,5.3554743606493584,0.9999999999979445,3.211781004350633,3.211781004350633,0.9465153433175838,TRUE,ok,TRUE,ok,ok
549,11,2.5,0.08,0.03,0.05,0.02,0.45,0.325,0.12973326797683704,0.0083353757238426,0.6754167687861922,0.02,15,2.5,0.8383495730379544,8.410264657291657,1,2.7211391959805042,2.7211391959805042,0.9334325872604857,TRUE,ok,TRUE,ok,ok
549,11,2.5,0.08,0.03,0.05,0.02,0.45,0.325,0.12973326797683704,0.0083353757238426,0.6754167687861922,0.12,20,0.5,0.5485132374012405,1.9701689150036745,0.45711421496213833,0.28367329633329064,0.28367329633329064,0.94671268304909,TRUE,ok,TRUE,ok,ok
549,11,2.5,0.08,0.03,0.05,0.02,0.45,0.325,0.12973326797683704,0.0083353757238426,0.6754167687861922,0.06999999999999999,20,2.5,0.7675744214939847,5.3554743606493584,0.9999999999979445,2.680198737373576,2.680198737373576,0.9476909173100723,TRUE,ok,TRUE,ok,ok
549,11,2.5,0.08,0.03,0.05,0.02,0.45,0.325,0.12973326797683704,0.0083353757238426,0.6754167687861922,0.095,20,1.5,0.6670039543639891,3.2482593970387508,0.9999569350556508,1.6242350175976754,1.6242350175976754,0.9480988809495792,TRUE,ok,TRUE,ok,ok
549,11,2.5,0.08,0.03,0.05,0.02,0.45,0.325,0.12973326797683704,0.0083353757238426,0.6754167687861922,0.057499999999999996,20,0.5,0.8091760696193299,6.876565197493313,1,0.569465139717795,0.569465139717795,0.9482582204550805,TRUE,ok,TRUE,ok,ok
549,11,2.5,0.08,0.03,0.05,0.02,0.45,0.325,0.12973326797683704,0.0083353757238426,0.6754167687861922,0.1075,20,2,0.6093701293392981,2.5297469620328292,0.9866744736652704,2.1614447578089315,2.1614447578089315,0.9314829537311348,TRUE,ok,TRUE,ok,ok
549,11,2.5,0.08,0.03,0.05,0.02,0.45,0.325,0.12973326797683704,0.0083353757238426,0.6754167687861922,0.045,20,1,0.8448367152071128,8.829684493091774,1,1.0961526253726335,1.0961526253726335,0.9487729864684268,TRUE,ok,TRUE,ok,ok
549,11,2.5,0.08,0.03,0.05,0.02,0.45,0.325,0.12973326797683704,0.0083353757238426,0.6754167687861922,0.0325,20,0.5,0.8748637875805725,11.337539310463441,1,0.5799923022976146,0.5799923022976146,0.931046839519789,TRUE,ok,TRUE,ok,ok
552,12,2.5,0.08,0.03,0.06,0.02,0.45,0.35000000000000003,0.13979741561574782,0.00633076200788132,0.650316538100394,0.095,20,1.5,0.7101161684485132,4.280697745573784,0.9999999886747158,1.638476938963868,1.638476938963868,0.9398972584783106,TRUE,ok,TRUE,ok,ok
552,12,2.5,0.08,0.03,0.06,0.02,0.45,0.35000000000000003,0.13979741561574782,0.00633076200788132,0.650316538100394,0.08249999999999999,10,1,0.6394491625457588,3.099193340276756,0.9998558039930688,1.1060070213861766,1.1060070213861766,0.940189152406827,TRUE,ok,TRUE,ok,ok
552,12,2.5,0.08,0.03,0.06,0.02,0.45,0.35000000000000003,0.13979741561574782,0.00633076200788132,0.650316538100394,0.06999999999999999,20,0.5,0.801540159641676,7.057677426565586,1,0.5742763602873311,0.5742763602873311,0.9403138233477322,TRUE,ok,TRUE,ok,ok
552,12,2.5,0.08,0.03,0.06,0.02,0.45,0.35000000000000003,0.13979741561574782,0.00633076200788132,0.650316538100394,0.12,20,1,0.597713810544686,2.5963744276532497,0.9920107853584593,1.0974508363520727,1.0974508363520727,0.9403708586972914,TRUE,ok,TRUE,ok,ok
552,12,2.5,0.08,0.03,0.06,0.02,0.45,0.35000000000000003,0.13979741561574782,0.00633076200788132,0.650316538100394,0.02,5,1.5,0.6454245314775241,3.180870135050083,0.9999249744776864,1.637044892506674,1.637044892506674,0.9406507229979655,TRUE,ok,TRUE,ok,ok
552,12,2.5,0.08,0.03,0.06,0.02,0.45,0.35000000000000003,0.13979741561574782,0.00633076200788132,0.650316538100394,0.095,15,1,0.6619421731626147,3.4216707079717494,0.999989070256129,1.105172291188501,1.105172291188501,0.9410198559518046,TRUE,ok,TRUE,ok,ok
552,12,2.5,0.08,0.03,0.06,0.02,0.45,0.35000000000000003,0.13979741561574782,0.00633076200788132,0.650316538100394,0.045,5,0.5,0.6163270091134071,2.807108041705542,0.9985100332988749,0.572807513922453,0.572807513922453,0.9414244812480621,TRUE,ok,TRUE,ok,ok
552,12,2.5,0.08,0.03,0.06,0.02,0.45,0.35000000000000003,0.13979741561574782,0.00633076200788132,0.650316538100394,0.057499999999999996,10,1.5,0.6948673059428656,3.979443020144735,0.9999998738999735,1.6356694948161024,1.6356694948161024,0.9415103819754869,TRUE,ok,TRUE,ok,ok
552,12,2.5,0.08,0.03,0.06,0.02,0.45,0.35000000000000003,0.13979741561574782,0.00633076200788132,0.650316538100394,0.057499999999999996,20,1,0.8383427010836491,9.062237198493534,1,1.108388121216558,1.108388121216558,0.938299482006812,TRUE,ok,TRUE,ok,ok
552,12,2.5,0.08,0.03,0.06,0.02,0.45,0.35000000000000003,0.13979741561574782,0.00633076200788132,0.650316538100394,0.095,5,2.5,0.5557638239966701,2.186177941046314,0.823474846336641,2.2375981794204565,2.2375981794204565,0.9379195671249463,TRUE,ok,TRUE,ok,ok
552,12,2.5,0.08,0.03,0.06,0.02,0.45,0.35000000000000003,0.13979741561574782,0.00633076200788132,0.650316538100394,0.06999999999999999,20,2,0.801540159641676,7.057677426565586,1,2.1751131203956904,2.1751131203956904,0.9378822558106261,TRUE,ok,TRUE,ok,ok
552,12,2.5,0.08,0.03,0.06,0.02,0.45,0.35000000000000003,0.13979741561574782,0.00633076200788132,0.650316538100394,0.095,20,0.5,0.7101161684485132,4.280697745573784,0.9999999886747158,0.5731224294519053,0.5731224294519053,0.942207051386519,TRUE,ok,TRUE,ok,ok
552,12,2.5,0.08,0.03,0.06,0.02,0.45,0.35000000000000003,0.13979741561574782,0.00633076200788132,0.650316538100394,0.095,10,1.5,0.6101574636060988,2.7350285233050426,0.9973508777489971,1.637981589115225,1.637981589115225,0.9377555442812996,TRUE,ok,TRUE,ok,ok
552,12,2.5,0.08,0.03,0.06,0.02,0.45,0.35000000000000003,0.13979741561574782,0.00633076200788132,0.650316538100394,0.0325,5,0.5,0.6309948448313425,2.9881509559793127,0.9996495190788648,0.5758492140797898,0.5758492140797898,0.9374411674800587,TRUE,ok,TRUE,ok,ok
552,12,2.5,0.08,0.03,0.06,0.02,0.45,0.35000000000000003,0.13979741561574782,0.00633076200788132,0.650316538100394,0.057499999999999996,10,1,0.6948673059428656,3.979443020144735,0.9999998738999735,1.1031969452509658,1.1031969452509658,0.9427146062876237,TRUE,ok,TRUE,ok,ok
552,12,2.5,0.08,0.03,0.06,0.02,0.45,0.35000000000000003,0.13979741561574782,0.00633076200788132,0.650316538100394,0.06999999999999999,5,1.5,0.586371926458295,2.4772641520254495,0.979542965896496,1.6111725996714088,1.6111725996714088,0.9367801122937182,TRUE,ok,TRUE,ok,ok
552,12,2.5,0.08,0.03,0.06,0.02,0.45,0.35000000000000003,0.13979741561574782,0.00633076200788132,0.650316538100394,0.12,20,2.5,0.597713810544686,2.5963744276532497,0.9920107853584593,2.690142824035138,2.690142824035138,0.9367632606272477,TRUE,ok,TRUE,ok,ok
552,12,2.5,0.08,0.03,0.06,0.02,0.45,0.35000000000000003,0.13979741561574782,0.00633076200788132,0.650316538100394,0.095,20,2.5,0.7101161684485132,4.280697745573784,0.9999999886747158,2.689553282805719,2.689553282805719,0.9443947394256802,TRUE,ok,TRUE,ok,ok
552,12,2.5,0.08,0.03,0.06,0.02,0.45,0.35000000000000003,0.13979741561574782,0.00633076200788132,0.650316538100394,0.057499999999999996,10,0.5,0.6948673059428656,3.979443020144735,0.9999998738999735,0.5717730504460633,0.5717730504460633,0.9444305507730925,TRUE,ok,TRUE,ok,ok
552,12,2.5,0.08,0.03,0.06,0.02,0.45,0.35000000000000003,0.13979741561574782,0.00633076200788132,0.650316538100394,0.095,10,1,0.6101574636060988,2.7350285233050426,0.9973508777489971,1.109484269260429,1.109484269260429,0.9349847550704659,TRUE,ok,TRUE,ok,ok
552,12,2.5,0.08,0.03,0.06,0.02,0.45,0.35000000000000003,0.13979741561574782,0.00633076200788132,0.650316538100394,0.12,5,1,0.5247265826513904,1.9292952614721401,0.3740240592509488,0.43784267168957747,0.43784267168957747,0.9456000660083774,TRUE,ok,TRUE,ok,ok
552,12,2.5,0.08,0.03,0.06,0.02,0.45,0.35000000000000003,0.13979741561574782,0.00633076200788132,0.650316538100394,0.08249999999999999,20,2.5,0.7587700817033393,5.496524706474655,0.9999999999993241,2.685738612315618,2.685738612315618,0.9457361145835211,TRUE,ok,TRUE,ok,ok
552,12,2.5,0.08,0.03,0.06,0.02,0.45,0.35000000000000003,0.13979741561574782,0.00633076200788132,0.650316538100394,0.02,5,1,0.6454245314775241,3.180870135050083,0.9999249744776864,1.0992357744835317,1.0992357744835317,0.94604360467279,TRUE,ok,TRUE,ok,ok
552,12,2.5,0.08,0.03,0.06,0.02,0.45,0.35000000000000003,0.13979741561574782,0.00633076200788132,0.650316538100394,0.1075,20,2,0.6560968441580585,3.333810756344861,0.999977926973607,2.1846146646654234,2.1846146646654234,0.9337829169336075,TRUE,ok,TRUE,ok,ok
552,12,2.5,0.08,0.03,0.06,0.02,0.45,0.35000000000000003,0.13979741561574782,0.00633076200788132,0.650316538100394,0.08249999999999999,5,0.5,0.5711358947982831,2.3271743044522566,0.9351142408002607,0.5362669933354482,0.5362669933354482,0.946463471941934,TRUE,ok,TRUE,ok,ok
552,12,2.5,0.08,0.03,0.06,0.02,0.45,0.35000000000000003,0.13979741561574782,0.00633076200788132,0.650316538100394,0.02,20,3,0.9165178198160903,19.184756299758817,1,3.211728715989739,3.211728715989739,0.9465307530070085,TRUE,ok,TRUE,ok,ok
552,12,2.5,0.08,0.03,0.06,0.02,0.45,0.35000000000000003,0.13979741561574782,0.00633076200788132,0.650316538100394,0.06999999999999999,20,3,0.801540159641676,7.057677426565586,1,3.209942018636503,3.209942018636503,0.9470576048882373,TRUE,ok,TRUE,ok,ok
552,12,2.5,0.08,0.03,0.06,0.02,0.45,0.35000000000000003,0.13979741561574782,0.00633076200788132,0.650316538100394,0.0325,10,1.5,0.7451621065139816,5.109705982126466,0.9999999999850797,1.652197562530637,1.652197562530637,0.9320919210283989,TRUE,ok,TRUE,ok,ok
552,12,2.5,0.08,0.03,0.06,0.02,0.45,0.35000000000000003,0.13979741561574782,0.00633076200788132,0.650316538100394,0.1075,20,1.5,0.6560968441580585,3.333810756344861,0.999977926973607,1.623886401904747,1.623886401904747,0.9483218091204516,TRUE,ok,TRUE,ok,ok
552,12,2.5,0.08,0.03,0.06,0.02,0.45,0.35000000000000003,0.13979741561574782,0.00633076200788132,0.650316538100394,0.045,20,0.5,0.8694322669185084,11.636142894918827,1,0.579721706151031,0.579721706151031,0.9314814233630186,TRUE,ok,TRUE,ok,ok
561,13,2.5,0.08,0.035,0.05,0.02,0.45,0.325,0.12973326797683704,0.0083353757238426,0.6753750919075729,0.06999999999999999,5,3,0.5741164601884733,2.1861024674875336,0.8257070788258284,2.67684096028097,2.67684096028097,0.9403327555975831,TRUE,ok,TRUE,ok,ok
561,13,2.5,0.08,0.035,0.05,0.02,0.45,0.325,0.12973326797683704,0.0083353757238426,0.6753750919075729,0.057499999999999996,20,0.5,0.8091760696193299,6.876565197493313,1,0.5740548865869641,0.5740548865869641,0.9406766018673981,TRUE,ok,TRUE,ok,ok
561,13,2.5,0.08,0.035,0.05,0.02,0.45,0.325,0.12973326797683704,0.0083353757238426,0.6753750919075729,0.045,15,2.5,0.7809137156371934,5.780284730751188,0.9999999999999314,2.7001005657715726,2.7001005657715726,0.9407057026685248,TRUE,ok,TRUE,ok,ok
561,13,2.5,0.08,0.035,0.05,0.02,0.45,0.325,0.12973326797683704,0.0083353757238426,0.6753750919075729,0.06999999999999999,10,1,0.6450458285765892,2.9469967559644594,0.9995206772994886,1.1046097452286632,1.1046097452286632,0.9410750555023388,TRUE,ok,TRUE,ok,ok
561,13,2.5,0.08,0.035,0.05,0.02,0.45,0.325,0.12973326797683704,0.0083353757238426,0.6753750919075729,0.1075,10,1,0.5553553313502388,2.025439275006147,0.5671413180709323,0.6467906160280109,0.6467906160280109,0.938698402582635,TRUE,ok,TRUE,ok,ok
561,13,2.5,0.08,0.035,0.05,0.02,0.45,0.325,0.12973326797683704,0.0083353757238426,0.6753750919075729,0.057499999999999996,10,1.5,0.6731204820833798,3.3393848152140815,0.9999792254588116,1.6405579214915635,1.6405579214915635,0.9386860518695418,TRUE,ok,TRUE,ok,ok
561,13,2.5,0.08,0.035,0.05,0.02,0.45,0.325,0.12973326797683704,0.0083353757238426,0.6753750919075729,0.12,10,0.5,0.5243139777947884,1.787443886566114,0.1633151233409257,0.12920463879127056,0.12920463879127056,0.9415881876114373,TRUE,ok,TRUE,ok,ok
561,13,2.5,0.08,0.035,0.05,0.02,0.45,0.325,0.12973326797683704,0.0083353757238426,0.6753750919075729,0.08249999999999999,10,3,0.6159357215946555,2.6007155090654863,0.9924032354938649,3.2158404896035795,3.2158404896035795,0.9382336332401642,TRUE,ok,TRUE,ok,ok
561,13,2.5,0.08,0.035,0.05,0.02,0.45,0.325,0.12973326797683704,0.0083353757238426,0.6753750919075729,0.12,10,3,0.5243139777947884,1.787443886566114,0.1633151233409257,0.5626258615870029,0.5626258615870029,0.9419143452239405,TRUE,ok,TRUE,ok,ok
561,13,2.5,0.08,0.035,0.05,0.02,0.45,0.325,0.12973326797683704,0.0083353757238426,0.6753750919075729,0.045,20,1,0.8448367152071128,8.829684493091774,1,1.1040358864003794,1.1040358864003794,0.9419983650991969,TRUE,ok,TRUE,ok,ok
561,13,2.5,0.08,0.035,0.05,0.02,0.45,0.325,0.12973326797683704,0.0083353757238426,0.6753750919075729,0.02,10,2,0.7497599965864213,4.858776236242878,0.9999999998906965,2.1752897829981523,2.1752897829981523,0.9378060871364493,TRUE,ok,TRUE,ok,ok
561,13,2.5,0.08,0.035,0.05,0.02,0.45,0.325,0.12973326797683704,0.0083353757238426,0.6753750919075729,0.06999999999999999,20,3,0.7675744214939847,5.3554743606493584,0.9999999999979445,3.226405100105331,3.226405100105331,0.942225140883452,TRUE,ok,TRUE,ok,ok
561,13,2.5,0.08,0.035,0.05,0.02,0.45,0.325,0.12973326797683704,0.0083353757238426,0.6753750919075729,0.095,10,0.5,0.5859706116197775,2.2951233812540104,0.9189130937662912,0.52994975799229,0.52994975799229,0.94246018485852745,TRUE,ok,TRUE,ok,ok
561,13,2.5,0.08,0.035,0.05,0.02,0.45,0.325,0.12973326797683704,0.0083353757238426,0.6753750919075729,0.0325,5,3,0.6192029050692862,2.636942924617308,0.994303703119656,3.2248370368266484,3.2248370368266484,0.9373841452570321,TRUE,ok,TRUE,ok,ok
561,13,2.5,0.08,0.035,0.05,0.02,0.45,0.325,0.12973326797683704,0.0083353757238426,0.6753750919075729,0.12,5,1,0.5121641842485012,1.7025383135536212,0.090051155009623,0.13875693352892995,0.13875693352892995,0.9372587855763485,TRUE,ok,TRUE,ok,ok
561,13,2.5,0.08,0.035,0.05,0.02,0.45,0.325,0.12973326797683704,0.0083353757238426,0.6753750919075729,0.1075,15,1.5,0.5826104978681631,2.263592024356151,0.8980203275354913,1.4709250916726888,1.4709250916726888,0.9429647363795735,TRUE,ok,TRUE,ok,ok
561,13,2.5,0.08,0.035,0.05,0.02,0.45,0.325,0.12973326797683704,0.0083353757238426,0.6753750919075729,0.02,20,2.5,0.8997694344969538,14.55768863733149,1,2.6932457295944916,2.6932457295944916,0.943099982333374,TRUE,ok,TRUE,ok,ok
561,13,2.5,0.08,0.035,0.05,0.02,0.45,0.325,0.12973326797683704,0.0083353757238426,0.6753750919075729,0.06999999999999999,15,2,0.7101266065033779,3.9727277238044527,0.9999998690571577,2.1629150793189185,2.1629150793189185,0.9431714437705487,TRUE,ok,TRUE,ok,ok
561,13,2.5,0.08,0.035,0.05,0.02,0.45,0.325,0.12973326797683704,0.0083353757238426,0.6753750919075729,0.08249999999999999,20,1.5,0.7200410742989874,4.170847625792554,0.999999973162456,1.6443666469072926,1.6443666469072926,0.9365307686336861,TRUE,ok,TRUE,ok,ok
561,13,2.5,0.08,0.035,0.05,0.02,0.45,0.325,0.12973326797683704,0.0083353757238426,0.6753750919075729,0.045,10,1.5,0.7000073120191243,3.7840187375546863,0.9999994074517299,1.6451653119176628,1.6451653119176628,0.9360756028721013,TRUE,ok,TRUE,ok,ok
561,13,2.5,0.08,0.035,0.05,0.02,0.45,0.325,0.12973326797683704,0.0083353757238426,0.6753750919075729,0.095,15,2.5,0.6273813408319064,2.7304131721264615,0.9972951178355837,2.683172554615885,2.683172554615885,0.9441203437442024,TRUE,ok,TRUE,ok,ok
561,13,2.5,0.08,0.035,0.05,0.02,0.45,0.325,0.12973326797683704,0.0083353757238426,0.6753750919075729,0.095,15,0.5,0.6273813408319064,2.7304131721264615,0.9972951178355837,0.5759763777488843,0.5759763777488843,0.9351903649642951,TRUE,ok,TRUE,ok,ok
561,13,2.5,0.08,0.035,0.05,0.02,0.45,0.325,0.12973326797683704,0.0083353757238426,0.6753750919075729,0.06999999999999999,20,1,0.7675744214939847,5.3554743606493584,0.9999999999979445,1.1004344103159385,1.1004344103159385,0.9450813153864909,TRUE,ok,TRUE,ok,ok
561,13,2.5,0.08,0.035,0.05,0.02,0.45,0.325,0.12973326797683704,0.0083353757238426,0.6753750919075729,0.1075,10,3,0.5553553313502388,2.025439275006147,0.5671413180709323,1.8424535826779904,1.8424535826779904,0.9451657130388339,TRUE,ok,TRUE,ok,ok
561,13,2.5,0.08,0.035,0.05,0.02,0.45,0.325,0.12973326797683704,0.0083353757238426,0.6753750919075729,0.1075,20,0.5,0.6093701293392981,2.5297469620328292,0.9866744736652704,0.5635263549629599,0.5635263549629599,0.9464282054167477,TRUE,ok,TRUE,ok,ok
561,13,2.5,0.08,0.035,0.05,0.02,0.45,0.325,0.12973326797683704,0.0083353757238426,0.6753750919075729,0.095,10,3,0.5859706116197775,2.2951233812540104,0.9189130937662912,2.9970579867018388,2.9970579867018388,0.9331615516644011,TRUE,ok,TRUE,ok,ok
561,13,2.5,0.08,0.035,0.05,0.02,0.45,0.325,0.12973326797683704,0.0083353757238426,0.6753750919075729,0.0325,15,2.5,0.8113029964002764,6.972354292498292,1,2.723581459000707,2.723581459000707,0.9325955688257388,TRUE,ok,TRUE,ok,ok
